c,h,l,n,o,t,v,vw
2423.5914,2579.9908,2389.6717,825,2579.9908,2021-07-16T05:00:00Z,299.94655,2461.4772058244
2507.5899,2546.7524,2379.5475,417,2426.8509,2021-07-17T05:00:00Z,117.54942,2469.709111002
2443.8474,2525.7954,2407.1428,367,2520.3338,2021-07-18T05:00:00Z,92.67568,2464.0997169886
2147.1978,2477.0,2133.3379,1330,2447.5342,2021-07-19T05:00:00Z,547.02474,2301.7524282555
2300.8231,2308.3814,2113.7316,1083,2150.4263,2021-07-20T05:00:00Z,285.65974,2193.6536874029
2434.2899,2487.0727,2292.9717,1399,2301.6986,2021-07-21T05:00:00Z,300.37041,2411.2457631603
2512.7076,2521.4437,2379.6762,1324,2436.1225,2021-07-22T05:00:00Z,295.08896,2450.5713739394
2531.4562,2555.6692,2401.2571,1292,2512.4981,2021-07-23T05:00:00Z,296.36237,2498.7432636328
2533.45,2612.0824,2479.3877,1169,2529.2526,2021-07-24T05:00:00Z,178.9359,2540.1737619771
2749.3521,2770.4297,2461.5492,1550,2538.5201,2021-07-25T05:00:00Z,224.17486,2616.0442322692
2535.0568,2843.3307,2507.4738,2039,2751.7573,2021-07-26T05:00:00Z,214.78111,2697.8271378797
2660.6261,2725.2667,2532.6747,1144,2537.962,2021-07-27T05:00:00Z,135.54534,2651.4738184871
2688.7471,2722.4275,2607.9297,1064,2655.4337,2021-07-28T05:00:00Z,138.61108,2674.2754735651
2902.6368,2945.0,2683.5138,2518,2692.4328,2021-07-29T05:00:00Z,389.07073,2827.3017110285
2905.0603,2933.1727,2767.5107,1598,2903.54,2021-07-30T05:00:00Z,222.07035,2855.9440119253
3059.398,3066.0,2861.5105,1704,2905.7539,2021-07-31T05:00:00Z,188.95801,2948.4687207409
2882.2805,3090.4488,2841.3589,1439,3053.4672,2021-08-01T05:00:00Z,178.37645,2962.8702970915
2804.3977,3030.9513,2800.0,1476,2877.4575,2021-08-02T05:00:00Z,155.22893,2939.9085234454
2770.0078,2836.7196,2740.0805,1177,2803.3061,2021-08-03T05:00:00Z,214.12436,2781.3984855073
2898.3561,3006.6559,2749.4891,2604,2770.077,2021-08-04T05:00:00Z,597.04739,2920.8600693248
3176.1105,3300.9557,2792.0,4409,2906.582,2021-08-05T05:00:00Z,1060.24812,3064.536100307
3307.6688,3373.7108,3113.0603,2364,3176.1011,2021-08-06T05:00:00Z,388.9298,3263.03834009
3366.7284,3480.9862,3264.3637,3080,3323.9385,2021-08-07T05:00:00Z,508.64446,3367.3102935581
3145.1836,3427.5843,3086.5617,1872,3362.1008,2021-08-08T05:00:00Z,422.7942,3229.3989617921
3319.8937,3383.7936,3097.2661,1748,3154.8119,2021-08-09T05:00:00Z,209.69783,3299.7333276089
3435.2411,3466.6666,3313.9974,2406,3313.9974,2021-08-10T05:00:00Z,463.76057,3393.0055396973
3358.5261,3540.4516,3337.0231,2692,3437.0364,2021-08-11T05:00:00Z,420.7441,3450.6805344417
3422.8944,3427.3656,3167.0,2266,3357.6786,2021-08-12T05:00:00Z,451.07307,3279.2647057951
3643.6473,3719.9911,3404.3592,3893,3427.3656,2021-08-13T05:00:00Z,470.64968,3601.6346965152
3784.7227,3916.5662,3559.8829,4361,3645.8573,2021-08-14T05:00:00Z,610.87296,3768.3387541683
3851.33,3888.3632,3623.7035,2598,3789.1889,2021-08-15T05:00:00Z,454.05316,3733.6209960623
3686.7967,3880.1856,3506.5478,2428,3847.9153,2021-08-16T05:00:00Z,370.95112,3681.5030317052
3472.2099,3780.172,3372.568,2403,3690.591,2021-08-17T05:00:00Z,316.32172,3581.7190261463
3497.3203,3636.7693,3431.0912,2212,3489.0025,2021-08-18T05:00:00Z,194.91583,3529.8209371188
3789.7783,3797.4026,3475.5219,2939,3494.7019,2021-08-19T05:00:00Z,287.5495,3660.6858728184
3825.7835,3853.9165,3697.1163,2357,3786.449,2021-08-20T05:00:00Z,206.41587,3778.7901882262
3845.4496,3983.5025,3777.0898,3222,3816.5616,2021-08-21T05:00:00Z,316.13415,3892.6943779605
3976.2298,3985.1228,3700.1697,2052,3849.4418,2021-08-22T05:00:00Z,185.44778,3808.1350742961
3863.888,4008.2386,3810.8347,1876,3982.8631,2021-08-23T05:00:00Z,219.3262,3930.3494153777
3646.4669,3898.5038,3597.2311,1866,3872.1137,2021-08-24T05:00:00Z,242.51369,3727.6306686512
3601.1753,3750.6232,3497.1121,1582,3657.8227,2021-08-25T05:00:00Z,159.81286,3619.3850234254
3581.8802,3690.3677,3445.728,1582,3604.665,2021-08-26T05:00:00Z,179.23296,3562.3128091816
3710.352,3790.7773,3579.0039,1708,3588.6566,2021-08-27T05:00:00Z,203.1158,3713.3105599305
3509.9714,3725.6972,3475.173,1184,3695.2808,2021-08-28T05:00:00Z,139.6091,3612.2256210433
3371.4297,3567.8736,3343.7624,1829,3507.0567,2021-08-29T05:00:00Z,283.63986,3448.8619449829
3375.6175,3510.35,3310.6148,1653,3369.3218,2021-08-30T05:00:00Z,385.48692,3397.2413258091
3529.711,3570.1813,3345.635,1909,3373.3358,2021-08-31T05:00:00Z,359.82965,3495.7244415217
3636.8918,3702.5455,3500.7694,2284,3532.288,2021-09-01T05:00:00Z,392.75122,3590.5065566013
3570.1051,3665.911,3479.1149,1320,3633.0063,2021-09-02T05:00:00Z,264.16028,3573.9106701784
3680.7334,3755.5699,3505.5392,2972,3568.6998,2021-09-03T05:00:00Z,433.57069,3662.3944940168
3560.1771,3720.2935,3526.2266,2021,3679.4522,2021-09-04T05:00:00Z,221.64527,3601.5665238058
3640.5262,3724.041,3537.9656,2491,3559.826,2021-09-05T05:00:00Z,360.10761,3648.5326539846
3581.0927,3716.0113,3546.6885,2090,3641.2126,2021-09-06T05:00:00Z,332.99145,3618.9812027532
3059.845,3609.1187,2722.8853,4623,3585.387,2021-09-07T05:00:00Z,844.92458,3170.1700984076
3052.3831,3075.6623,2812.6996,1895,3060.1626,2021-09-08T05:00:00Z,322.63496,2991.4072490286
2953.2144,3093.9422,2908.3608,1818,3047.3029,2021-09-09T05:00:00Z,407.82789,2992.7803484563
2831.4514,2954.4534,2717.61,1716,2938.1277,2021-09-10T05:00:00Z,395.78351,2830.9848152818
2883.9125,2914.4881,2780.0,1349,2812.0165,2021-09-11T05:00:00Z,408.94871,2862.6547702614
2734.362,2968.2666,2715.0453,1557,2888.192,2021-09-12T05:00:00Z,331.8833,2890.5048972564
